1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
83	82	14	80	22	62	86	33	53	78	69	81	30	17	3	43	46	72	58	39	27	68	15	36	85
16	54	88	70	37	80	33	27	74	91	81	35	62	85	73	99	57	53	7	18	42	13	72	94	78
87	21	32	40	50	99	93	20	15	7	70	14	5	56	33	75	58	6	46	2	76	55	61	88	72
72	59	8	21	38	3	23	85	34	4	87	97	96	16	36	2	27	6	94	83	84	70	44	64	61
39	51	38	62	60	83	58	30	50	48	63	29	12	44	87	19	32	36	27	71	59	74	47	21	1
71	20	30	33	15	57	74	91	25	67	85	62	64	23	18	4	84	8	22	31	28	52	92	45	29
23	69	99	94	28	36	91	29	35	14	4	19	93	67	32	78	16	60	79	75	54	84	31	70	61
59	5	4	18	46	77	98	99	14	35	10	94	19	62	64	8	29	74	75	49	22	55	57	26	73
47	99	10	52	59	2	60	95	26	77	75	38	57	18	36	53	69	24	76	5	58	88	64	17	61
43	23	80	24	77	61	44	14	58	2	5	45	15	25	3	96	78	76	71	20	73	33	46	55	49
75	46	90	47	49	95	32	12	40	35	60	41	3	9	63	57	23	82	77	17	52	69	19	31	92
25	19	58	23	81	28	16	48	44	92	86	31	22	99	79	41	84	9	34	7	64	80	38	40	51
15	10	72	39	58	97	95	77	27	59	28	65	78	4	71	13	42	86	30	64	37	23	24	54	43
31	14	23	90	87	49	3	76	81	51	4	46	21	29	92	47	33	73	65	78	61	86	38	67	9
77	24	49	23	86	16	32	43	17	21	82	97	80	93	50	78	26	18	67	2	19	73	68	45	11
79	78	36	74	76	42	62	88	84	48	11	38	17	43	77	87	51	66	49	56	12	70	20	44	40
8	35	46	10	15	64	56	13	99	97	9	90	77	36	23	71	2	57	68	76	27	95	1	65	93
34	92	68	83	97	39	50	58	74	5	28	46	91	11	10	47	21	42	71	63	81	90	56	84	24
59	69	30	72	95	48	77	54	21	65	11	14	57	74	70	36	40	12	29	18	47	3	96	24	76
11	67	41	19	83	49	54	18	50	79	75	51	5	93	36	85	52	95	82	96	68	9	23	59	6
18	37	45	20	40	21	89	78	1	11	81	22	25	10	3	26	77	28	12	7	82	48	33	32	93
42	34	2	29	73	62	20	25	11	51	28	75	10	81	44	61	37	83	50	35	64	53	57	74	49
68	2	98	64	93	94	38	1	28	86	34	32	19	37	97	88	24	17	60	71	11	85	10	87	23
65	75	28	14	41	25	89	18	55	91	73	27	88	72	97	12	90	84	31	26	74	33	96	45	9
80	85	53	7	24	66	69	13	46	25	84	3	10	11	45	19	88	70	76	86	2	31	39	54	83
93	17	38	31	46	6	60	43	56	81	24	7	64	1	67	13	86	22	28	10	49	75	62	65	90
55	8	34	24	83	88	49	60	91	7	95	48	67	17	64	29	19	98	21	65	38	36	57	96	68
91	35	13	82	21	16	50	37	95	76	67	84	60	32	22	98	68	93	90	70	92	14	2	51	74
63	62	15	2	50	39	81	23	27	68	42	85	12	3	46	53	52	13	26	17	41	65	11	19	48
8	15	48	37	23	81	61	9	56	53	65	93	71	49	82	77	41	38	87	69	6	62	84	78	42
96	5	11	41	65	30	12	78	97	73	53	17	28	81	93	27	4	57	52	7	72	3	69	61	86
52	66	75	88	94	68	77	4	16	31	62	87	25	64	3	58	51	14	28	26	37	29	96	22	17
54	94	21	90	55	6	66	60	34	1	7	22	79	82	11	5	19	91	63	84	72	43	86	64	3
23	47	12	1	40	65	89	24	71	34	74	99	3	51	10	26	59	17	57	76	83	30	20	46	18
5	66	55	59	58	27	73	98	77	29	17	89	4	85	32	39	90	1	84	51	11	86	30	46	68
85	63	58	94	22	20	73	92	28	37	34	67	49	55	86	23	90	71	39	56	59	79	62	21	96
65	21	27	58	53	72	95	32	3	55	76	68	83	74	5	96	29	85	70	30	40	19	25	63	54
62	55	9	68	46	29	93	49	47	82	86	98	97	8	22	39	21	88	2	89	6	37	45	54	5
47	90	66	37	27	21	54	24	51	23	56	8	57	95	1	63	75	92	18	87	16	14	43	64	7
52	1	40	3	53	25	16	2	29	60	77	45	85	99	7	28	79	27	62	93	20	32	31	12	48
36	43	24	17	94	74	56	61	88	39	75	33	5	29	47	1	9	54	70	23	77	68	14	15	57
74	73	27	91	50	55	92	37	32	58	72	2	80	98	67	7	35	18	38	20	99	82	83	21	59
24	14	11	71	43	8	88	28	48	53	70	55	33	84	97	51	89	85	21	73	69	91	67	29	66
74	72	55	62	93	69	78	89	35	60	94	36	73	7	9	61	54	3	31	21	26	5	66	97	70
89	5	85	79	46	84	37	23	40	88	81	71	72	3	14	63	47	35	38	99	51	25	13	17	57
77	1	21	66	80	42	27	15	11	33	52	3	61	84	91	75	23	53	51	22	31	48	81	85	43
7	8	77	79	46	28	93	84	53	57	94	54	61	97	18	38	42	20	5	41	30	13	35	17	39
64	48	55	85	7	66	49	3	30	37	95	60	58	92	17	52	25	44	69	86	14	74	90	12	45
88	93	42	54	76	90	2	48	8	64	44	32	14	11	20	71	47	66	24	37	30	17	56	9	35
71	22	14	50	33	21	65	94	31	91	75	64	99	18	79	76	98	40	28	62	69	68	44	70	55
82	67	59	84	81	2	41	77	15	86	60	85	38	50	10	27	62	75	42	16	17	30	6	37	28
41	28	94	88	3	51	78	1	11	59	86	72	91	10	31	75	33	99	16	17	18	24	87	36	37
72	60	33	6	10	85	48	4	49	58	43	13	84	30	68	80	22	98	99	2	65	16	93	9	39
90	15	44	27	19	42	77	65	49	43	33	64	75	78	56	38	28	82	35	54	25	96	11	22	84
69	67	53	24	36	64	72	63	70	21	80	74	29	91	44	50	89	7	31	18	76	66	20	47	68
65	78	23	77	17	66	88	74	47	29	90	60	72	7	41	89	1	39	15	21	51	42	45	73	59
93	8	9	83	61	85	92	13	34	32	21	80	67	26	54	42	46	52	19	78	50	70	41	37	59
14	65	70	68	56	86	31	82	67	88	73	89	45	1	53	8	55	7	38	43	35	59	47	71	5
72	83	20	14	51	18	57	54	42	16	31	87	92	10	46	1	48	15	86	60	94	29	37	17	2
3	73	42	26	19	68	7	67	16	96	8	84	43	75	52	46	86	10	79	29	17	36	34	69	57
54	44	73	33	68	26	36	59	40	67	20	27	3	16	1	55	47	50	25	39	34	89	14	22	38
1	34	12	14	46	82	52	91	49	25	92	76	26	55	43	67	88	97	75	23	30	36	53	84	45
51	77	60	13	36	2	81	14	29	11	46	71	91	48	33	24	35	55	5	56	75	99	42	97	80
45	32	99	91	23	1	81	87	89	82	8	39	11	7	18	34	54	90	35	84	46	64	28	40	78
52	23	29	17	39	47	97	56	16	58	8	27	81	22	70	85	67	94	38	48	74	86	1	65	42
3	94	27	13	78	75	79	17	45	4	74	14	57	71	25	84	61	50	96	11	67	19	90	42	32
43	92	75	42	5	17	48	26	91	6	83	30	68	60	72	33	99	61	7	24	59	15	88	65	93
95	87	9	99	73	36	32	23	79	89	69	30	17	50	18	94	6	58	13	93	63	46	76	83	25
26	65	33	29	25	13	19	99	8	82	46	90	66	48	42	76	88	68	60	5	27	95	1	79	69
43	81	88	50	74	47	11	63	37	33	87	83	52	71	21	22	77	62	56	7	73	55	36	4	26
15	34	8	80	37	94	55	78	72	11	19	32	40	46	70	52	5	20	51	33	61	39	27	98	74
51	6	86	83	96	38	2	68	72	14	33	42	97	18	1	67	50	27	10	98	94	16	37	58	15
53	14	48	13	20	93	67	17	54	78	32	19	11	83	52	81	68	84	29	91	90	99	3	71	61
66	8	54	91	83	65	96	85	73	95	53	42	9	80	40	92	70	62	51	6	59	50	69	44	52
81	1	26	98	91	27	61	69	15	29	74	5	37	17	51	97	84	60	72	43	22	10	58	76	52
14	91	4	11	69	45	85	48	96	44	46	6	28	99	74	39	79	9	1	88	5	56	65	40	62
84	39	22	89	92	36	33	18	99	1	60	9	49	56	57	95	82	72	53	86	73	65	24	88	5
1	22	2	73	97	78	33	60	25	3	59	79	77	43	82	67	56	12	50	45	15	47	69	61	72
36	50	41	91	60	93	92	27	12	7	49	76	65	48	69	17	20	10	38	57	87	1	30	18	85
84	94	46	77	64	69	78	50	12	8	90	74	51	57	54	38	29	32	14	42	80	60	72	58	89
23	77	72	35	69	70	13	28	21	55	85	38	64	45	57	76	56	1	94	91	95	43	20	18	90
15	12	31	80	62	20	21	3	72	86	26	57	49	98	42	22	6	48	1	59	71	44	18	52	93
80	24	73	59	7	75	87	56	70	52	25	77	50	98	84	42	5	62	14	91	71	46	31	55	36
83	77	21	93	53	97	5	44	18	87	63	57	56	8	26	96	69	15	71	16	54	66	47	68	59
49	12	82	35	91	26	84	28	60	15	40	79	13	33	44	34	55	17	88	67	58	8	92	48	30
53	81	95	57	87	45	32	74	69	16	71	10	88	86	9	59	23	14	99	92	26	97	94	24	11
42	44	81	30	26	43	70	15	40	84	39	23	29	65	89	35	93	78	48	19	28	61	20	7	60
67	47	40	75	74	46	18	85	86	1	5	73	58	91	8	33	69	94	12	79	26	6	87	56	96
55	84	44	5	9	70	31	82	28	73	67	66	14	50	53	90	39	35	16	32	49	17	93	15	79
57	73	37	13	10	76	22	74	59	32	82	46	71	72	19	16	29	70	93	58	7	53	69	56	54
43	27	53	36	73	94	50	86	69	68	71	33	56	58	96	76	19	18	97	22	3	9	81	87	48
48	88	12	4	58	3	82	38	30	34	43	67	76	97	53	69	68	56	51	26	98	39	73	95	40
64	62	32	20	76	48	36	23	80	68	26	35	65	22	45	93	37	4	86	83	49	43	96	75	78
98	57	72	64	50	30	9	25	84	34	86	14	2	62	85	4	20	16	59	17	21	71	92	45	88
47	1	76	62	46	25	5	84	58	15	48	32	53	12	94	31	99	91	85	95	56	60	7	36	97
56	6	65	12	93	94	24	14	3	47	72	33	16	76	73	57	92	96	50	89	22	60	64	23	36
95	48	97	55	87	36	31	51	28	45	41	57	14	94	68	35	91	78	73	65	47	27	88	11	62
89	44	8	10	19	29	88	24	4	91	34	76	83	5	77	15	32	53	97	93	69	45	72	2	51
71	13	2	33	60	18	45	56	17	61	54	87	37	21	67	15	20	97	94	36	53	40	55	68	28
43	81	98	82	93	80	70	9	8	29	94	46	28	51	20	1	63	73	57	90	31	11	77	4	97
60	75	40	61	77	86	17	4	94	82	64	63	39	79	90	98	8	57	26	43	96	78	52	66	42
88	1	14	13	33	4	52	12	86	63	41	55	84	46	98	6	56	60	80	40	21	66	83	23	44
20	97	17	87	72	99	47	65	4	80	35	67	24	7	89	36	69	93	79	94	46	82	42	38	14
20	27	88	16	60	34	41	48	78	89	12	64	4	5	99	10	38	57	85	6	65	98	84	54	67
17	76	52	69	97	75	91	98	68	95	93	46	74	30	58	53	41	71	13	96	45	7	73	18	84
99	26	23	59	82	20	9	65	49	56	37	92	42	36	8	69	41	30	32	31	61	13	21	50	11
31	23	9	18	13	52	51	99	21	73	20	11	89	88	53	59	28	47	84	35	93	38	55	25	74
13	54	80	95	84	90	32	11	17	47	52	61	58	12	2	42	76	70	38	74	62	14	96	87	65
66	86	33	89	39	4	49	46	95	77	56	51	94	83	79	80	41	20	69	58	53	87	70	73	93
16	40	74	17	5	78	20	11	10	37	94	81	21	6	59	12	82	24	39	64	76	88	25	4	9
38	84	15	90	61	9	37	66	65	63	2	47	34	39	72	10	5	45	14	48	86	98	58	6	7
71	50	4	16	85	1	14	91	89	21	40	13	51	66	92	10	20	31	68	3	67	54	6	2	98
19	86	61	38	28	35	27	23	29	10	65	84	55	80	82	5	60	9	1	99	31	45	11	36	49
70	67	54	34	62	10	30	79	92	17	94	57	35	52	71	4	81	74	66	77	64	78	83	18	80
78	55	81	83	29	57	10	27	5	82	30	37	53	3	75	69	26	11	50	64	23	33	90	86	48
42	46	88	82	11	41	34	81	31	91	73	23	7	99	17	90	95	48	62	26	16	1	27	79	22
61	94	83	76	1	84	13	63	30	5	39	23	10	15	20	54	96	59	29	79	49	25	95	68	48
80	1	51	17	50	25	38	70	3	36	11	15	46	23	5	75	79	33	60	44	41	89	96	99	42
28	16	99	52	70	10	57	73	21	50	77	59	34	41	7	65	76	31	39	94	74	71	8	32	37
66	96	63	35	22	49	4	97	50	13	93	78	75	83	45	38	54	11	19	53	52	98	39	71	34
53	47	1	83	14	7	92	99	19	46	66	44	17	30	9	50	31	87	35	62	45	36	23	18	8
54	89	55	21	27	23	79	80	60	14	16	38	51	41	8	43	76	22	4	98	48	91	42	12	15
38	10	53	63	46	13	91	70	45	69	90	77	99	73	43	81	55	79	34	48	4	17	29	59	94
46	47	73	3	92	29	87	75	30	86	11	82	37	49	33	31	39	65	84	70	15	7	45	71	16
40	33	58	16	52	84	27	75	70	62	13	31	45	1	21	61	35	54	46	44	20	81	6	77	41
62	4	2	70	20	22	8	16	40	59	58	92	49	36	28	5	67	45	7	1	96	76	55	15	78
69	46	86	58	45	40	88	72	84	79	97	39	89	26	51	13	53	25	4	65	10	96	66	21	61
62	31	33	82	52	60	66	20	57	13	43	8	27	77	34	73	36	19	65	64	96	15	23	44	6
59	42	44	9	30	90	47	71	57	88	54	80	24	28	94	18	6	64	78	7	45	89	50	8	10
99	20	80	9	31	51	94	71	84	13	68	8	41	96	39	61	92	54	15	21	89	73	55	81	76
23	63	41	47	80	51	25	83	95	79	31	58	44	89	73	69	96	60	78	42	57	3	55	4	30
3	68	62	50	32	61	57	76	66	80	12	74	35	88	5	41	31	23	20	7	33	95	52	2	93
87	58	26	74	12	2	17	88	98	15	21	93	9	24	33	66	51	81	14	70	56	60	91	36	68
56	6	41	90	39	92	29	40	23	53	86	65	20	36	67	10	54	26	73	61	69	25	52	71	80
9	12	28	64	39	96	47	10	93	86	90	30	94	29	75	95	85	41	97	88	57	62	72	22	3
3	24	39	88	89	36	18	52	80	97	21	17	26	4	6	10	30	22	66	19	58	50	99	68	54
91	75	45	57	35	93	71	18	7	92	17	24	26	19	58	15	39	11	99	76	48	49	36	89	46
54	57	9	30	99	87	39	79	81	50	82	29	72	34	21	92	41	97	64	46	86	65	20	84	23
55	90	5	22	43	88	84	56	24	94	50	70	72	82	39	60	85	6	87	71	31	52	66	42	63
93	71	83	57	31	47	50	54	14	91	36	51	59	58	8	99	23	45	37	75	26	66	81	44	40
79	2	83	67	81	13	88	37	28	89	61	14	17	11	84	33	46	15	78	42	71	40	73	58	4
12	93	27	34	75	19	68	45	98	69	73	80	94	88	28	71	95	37	9	41	81	83	50	5	61
62	26	91	66	70	46	54	35	49	51	19	4	74	16	78	43	11	73	90	65	83	18	17	41	75
16	39	93	55	30	18	31	90	10	66	3	42	53	4	34	73	77	1	45	12	76	27	88	8	78
30	82	95	71	58	35	10	54	93	14	1	40	90	78	97	34	84	27	59	69	32	13	5	18	8
77	85	48	18	52	3	60	96	16	55	54	42	2	91	11	35	95	6	22	59	29	66	80	87	14
1	54	95	86	7	77	85	64	80	75	90	73	69	91	30	88	42	50	23	89	11	3	43	25	31
68	2	23	9	71	47	76	19	61	58	4	36	96	11	17	15	39	93	46	88	78	35	6	49	41
47	31	45	52	37	65	99	44	50	19	57	55	77	61	23	85	83	40	43	64	53	93	16	8	70
98	80	70	65	6	87	74	10	49	43	28	29	55	32	30	46	36	96	45	79	18	3	15	34	88
82	63	11	53	95	48	97	76	62	98	34	72	68	4	99	36	35	1	32	52	20	33	86	41	44
28	89	78	57	17	75	66	70	34	15	90	83	50	43	10	73	4	47	79	58	76	93	7	77	35
77	31	33	69	16	52	83	18	39	88	11	71	66	3	37	81	47	67	13	38	25	12	10	80	40
53	75	65	73	7	72	92	20	44	6	93	23	50	95	86	88	59	97	21	36	26	5	58	28	11
39	50	42	69	23	41	84	18	51	80	48	83	65	85	58	43	28	45	93	4	81	95	91	64	56
73	13	6	78	61	94	69	35	92	76	97	71	22	7	52	43	45	14	25	58	33	28	39	49	87
89	11	79	91	17	53	48	65	46	47	69	66	26	77	51	34	31	72	23	3	75	29	33	70	13
50	62	46	14	31	34	29	96	12	97	40	48	25	58	41	79	42	75	81	45	76	99	56	86	85
98	99	76	71	77	56	80	25	6	91	26	15	78	18	67	82	81	46	2	38	40	65	29	31	1
75	66	52	92	11	89	85	79	36	40	14	81	71	94	76	67	21	86	87	28	31	26	50	64	62
67	93	45	99	32	38	98	41	26	91	21	87	72	75	78	34	58	57	18	88	55	40	81	61	53
40	60	99	9	92	85	61	14	54	65	17	90	74	62	93	31	26	11	77	44	56	23	33	16	96
39	11	92	3	14	31	54	59	6	37	82	44	2	91	57	46	55	24	4	90	95	42	38	61	64
61	23	15	8	86	69	56	17	16	77	54	12	65	45	26	32	27	14	89	93	48	29	7	80	41
19	44	63	78	73	45	66	3	56	80	1	14	75	98	35	12	57	60	40	17	4	87	11	7	67
77	14	44	30	73	25	43	84	29	69	37	94	62	57	13	46	45	6	18	5	28	49	23	60	88
20	30	47	93	76	7	53	22	28	82	19	6	27	44	75	1	98	90	25	40	70	41	89	91	87
86	24	40	30	6	16	98	67	52	49	15	89	35	41	97	71	92	51	13	65	54	57	23	10	17
60	11	22	46	13	14	43	88	66	8	29	15	97	99	91	3	81	71	94	33	12	35	75	57	79
21	41	10	60	45	65	31	24	3	57	23	78	77	17	1	76	83	89	53	49	29	46	50	26	25
88	2	53	77	52	99	6	65	15	10	14	17	8	89	24	36	44	71	54	41	51	98	70	29	22
61	96	52	13	23	32	94	76	70	5	65	80	63	28	68	74	84	92	21	9	82	73	19	58	18
44	85	10	93	25	18	48	13	98	43	96	22	99	74	60	50	75	68	3	15	95	64	73	9	81
89	21	77	94	70	75	95	66	48	69	7	33	92	43	55	97	78	8	30	25	35	28	50	22	3
98	25	79	74	21	27	43	63	37	17	75	50	95	80	12	99	1	8	81	39	59	36	94	86	47
67	44	26	78	4	58	97	83	69	84	68	74	5	59	6	12	87	27	56	37	50	13	25	19	10
49	59	73	74	50	81	55	63	47	45	29	30	60	97	33	31	78	23	32	8	75	20	37	4	71
40	91	64	9	79	28	89	54	62	19	50	2	96	20	5	52	88	59	36	6	97	63	38	37	65
29	99	6	73	77	44	80	52	60	84	25	8	54	95	15	64	20	49	51	65	48	89	56	5	79
26	6	45	22	44	72	24	99	92	79	4	55	84	91	56	10	47	2	29	37	87	86	32	75	48
21	71	89	81	43	30	70	56	23	67	2	86	28	73	38	14	49	42	91	79	17	26	46	65	24
29	22	90	47	98	67	74	78	33	4	37	60	45	82	9	16	39	75	57	97	8	40	79	83	55
27	26	32	93	59	1	4	9	94	13	30	40	46	51	95	35	37	63	66	7	16	20	89	80	36
86	13	35	81	34	95	54	52	77	93	59	57	26	89	49	63	94	96	25	78	43	27	60	18	32
8	67	15	7	24	57	74	33	60	21	58	95	20	5	11	25	39	76	96	42	55	26	31	88	27
75	21	82	15	36	76	84	89	70	67	69	54	26	3	55	71	68	39	85	30	7	8	93	74	59
16	7	3	9	57	63	45	32	2	37	17	8	26	75	36	60	42	67	30	89	90	28	76	4	94
96	11	18	63	91	76	92	85	97	54	79	20	55	5	66	33	19	72	16	17	45	30	15	89	3
2	27	74	96	1	17	83	44	80	94	36	10	75	66	23	89	72	61	8	25	82	45	78	5	42
92	66	78	81	76	91	33	90	73	42	27	69	55	10	39	22	48	60	29	21	12	44	68	98	11
92	9	12	88	39	79	98	14	72	90	53	16	7	68	81	74	52	58	77	91	60	21	57	34	27
40	96	38	79	67	95	99	29	71	17	7	62	3	48	37	16	73	28	11	47	45	60	87	21	98
96	60	45	87	27	36	80	74	37	53	14	93	43	90	84	40	5	82	97	55	85	49	46	30	62
27	31	57	99	69	92	24	81	51	26	5	82	97	89	41	96	48	83	87	44	28	9	18	59	35
49	39	36	87	80	64	3	17	31	63	26	43	83	8	94	73	27	18	76	25	19	16	85	97	38
16	36	34	45	27	37	11	66	96	98	28	13	75	63	44	41	95	29	78	33	40	31	92	60	2
23	97	49	9	28	90	27	98	21	72	42	57	45	52	78	64	11	44	56	24	94	96	31	65	6
36	18	27	60	85	39	92	57	69	1	86	54	29	3	72	63	81	87	76	83	80	51	68	56	23
52	92	70	1	15	72	16	77	4	82	42	46	44	73	27	51	26	87	49	36	59	9	57	69	63
96	61	59	7	60	95	11	20	29	57	66	85	81	74	92	80	53	35	15	21	2	87	14	49	50
31	26	96	2	30	27	99	35	84	37	33	90	77	50	97	76	55	22	65	13	46	42	40	39	79
24	90	54	82	19	21	71	67	45	7	72	85	52	49	93	18	31	6	4	43	94	14	30	73	66
72	61	67	12	13	37	68	57	91	58	8	90	25	85	76	82	21	53	23	44	29	17	45	49	40
72	73	52	47	59	93	45	34	76	14	89	53	96	68	66	67	74	64	48	32	19	2	71	65	1
45	8	79	97	85	36	65	31	81	74	54	23	70	96	51	64	21	67	80	66	43	30	83	9	29
62	77	45	2	85	65	64	19	63	89	75	1	72	70	52	26	86	80	66	30	12	79	68	53	94
76	61	34	46	11	55	56	72	33	94	37	38	57	74	36	84	98	62	69	47	23	22	53	67	25
53	50	71	61	26	10	90	79	25	88	27	59	63	52	12	93	40	91	24	57	15	21	82	49	8
10	54	68	66	64	86	22	49	50	21	28	48	77	74	70	97	29	84	27	18	17	88	93	65	98
77	83	13	47	30	8	31	75	64	35	20	18	43	60	62	26	68	50	42	66	46	22	1	21	51
54	2	47	56	31	49	83	97	64	21	87	48	5	27	98	78	43	4	16	73	51	93	18	35	45
91	84	29	23	78	17	89	85	73	8	43	39	90	57	87	82	4	83	62	34	22	32	11	40	80
68	38	24	15	89	77	30	31	76	1	13	27	67	35	51	80	39	8	81	85	36	70	34	9	23
96	59	52	89	62	21	93	33	58	18	90	47	71	70	23	9	94	4	97	2	99	56	26	85	36
9	25	84	76	48	64	4	23	46	63	33	39	71	78	69	41	97	86	10	52	50	77	36	35	18
18	35	89	52	66	75	64	37	69	65	14	84	73	96	74	97	24	43	27	88	16	61	95	4	46
22	74	84	23	93	75	46	17	54	59	10	96	90	2	80	3	85	91	58	86	67	52	69	16	39
12	38	54	78	88	74	97	23	68	70	47	4	87	81	39	41	62	19	61	57	75	94	45	77	76
2	97	55	28	23	86	58	27	71	72	7	32	1	67	24	16	10	21	3	44	87	94	69	56	95
24	57	61	46	82	17	14	3	12	4	22	49	59	26	7	35	21	20	64	89	16	23	99	93	55
47	88	89	18	11	41	44	80	17	81	76	36	86	84	12	33	48	93	23	7	35	15	75	55	53
81	25	64	20	30	59	71	14	12	41	74	44	61	17	72	6	10	23	18	89	22	93	94	70	79
45	46	62	27	91	98	24	28	36	71	80	89	93	87	39	29	81	6	25	96	35	56	82	86	57
23	96	17	74	11	32	67	5	60	39	61	21	83	14	98	81	72	55	91	97	8	37	80	64	86
41	35	63	32	14	81	60	76	66	90	73	69	64	50	9	2	56	6	47	39	43	57	25	62	17
84	19	91	52	21	27	88	75	1	74	2	7	60	92	15	12	70	62	59	81	77	69	26	85	68
64	26	45	38	23	73	33	84	86	13	24	32	66	48	88	15	17	61	22	51	74	3	39	90	16
51	95	52	67	9	58	85	66	87	24	81	41	46	25	21	78	93	16	92	3	91	36	50	37	17
85	81	77	46	26	48	73	4	39	63	38	52	94	97	43	41	98	72	29	45	17	93	5	90	96
41	69	56	58	38	31	96	86	64	34	85	52	79	42	35	26	92	8	73	3	48	82	25	89	23
95	22	98	33	45	10	34	44	18	55	54	5	47	73	65	50	72	59	2	46	88	80	66	9	60
97	45	91	46	22	76	92	33	15	66	18	4	94	93	84	1	24	70	49	6	34	19	38	13	21
64	17	98	96	42	61	34	67	77	54	46	6	82	69	89	24	97	21	41	59	56	49	26	68	16
48	13	74	28	98	72	70	34	55	22	60	47	92	93	87	5	8	84	45	94	2	14	19	86	37
13	7	53	94	9	1	19	76	47	41	42	48	98	81	69	18	36	82	32	31	51	85	43	57	97
61	40	71	88	52	92	32	69	2	91	17	4	81	66	86	79	36	54	7	3	37	33	64	46	42
54	82	87	65	80	57	83	21	85	73	33	69	64	28	89	10	71	72	77	42	59	19	35	61	46
23	10	48	93	20	90	70	62	34	69	58	28	12	98	78	6	43	32	63	53	52	95	19	14	88
60	94	73	7	86	25	59	47	92	58	55	77	26	38	50	69	13	19	54	43	72	27	79	83	44
35	75	89	23	62	27	52	98	99	44	92	88	71	82	20	76	34	41	22	3	74	24	43	40	78
93	30	21	54	34	96	25	53	78	58	83	90	84	77	89	31	87	46	11	9	37	71	94	19	73
56	24	86	93	73	9	57	49	29	61	87	80	28	71	39	19	66	65	76	58	52	84	45	20	21
6	75	89	26	72	40	2	5	95	27	83	63	85	49	28	65	48	69	58	34	17	87	98	23	57
86	2	49	77	94	72	38	46	25	60	51	34	13	5	22	84	20	79	29	42	54	44	14	66	15
56	39	42	53	70	93	78	94	97	8	22	43	63	68	12	77	67	81	31	80	7	60	17	87	13
62	98	95	36	25	31	83	43	9	70	88	47	28	94	81	34	84	29	82	66	86	52	80	96	50
12	27	69	82	65	46	84	2	40	37	57	86	5	31	24	60	1	14	55	73	49	85	70	32	78
11	72	70	46	10	20	99	2	16	67	22	25	84	36	44	34	53	95	56	42	27	80	39	37	62
75	35	17	87	49	73	36	98	80	70	43	13	12	44	99	4	5	48	14	30	93	85	62	79	42
35	64	87	34	78	29	62	67	28	68	73	20	76	41	77	86	14	95	49	91	99	74	71	50	24
74	16	51	9	54	41	28	49	57	18	86	48	45	21	20	52	62	38	55	4	87	8	34	10	82
93	41	1	12	20	37	99	91	40	34	84	54	42	9	23	7	19	33	38	24	79	36	71	77	21
95	60	69	4	15	17	14	94	50	45	41	67	31	40	64	12	61	6	1	51	88	20	46	76	85
23	1	75	68	21	95	71	78	98	38	80	2	56	70	45	50	9	17	43	61	19	11	64	97	5
58	86	9	81	92	39	91	38	8	3	32	24	36	14	76	42	87	17	16	61	26	22	37	31	96
72	43	40	77	39	73	85	58	52	3	11	69	6	91	42	22	64	33	18	75	90	31	26	50	93
39	2	40	98	64	19	32	45	12	67	55	22	47	29	28	76	11	86	53	85	48	89	60	56	23
30	68	25	36	66	71	77	74	1	12	97	89	18	34	64	50	73	98	20	46	44	26	35	24	8
82	62	4	18	30	15	63	8	92	66	9	60	84	59	22	17	10	58	35	47	25	34	14	46	40
49	97	69	7	31	70	89	28	77	29	72	39	84	44	11	23	64	41	73	22	35	90	33	71	19
97	42	4	91	74	57	45	19	93	31	24	13	85	9	26	5	17	18	89	15	58	6	16	41	34
84	72	82	51	83	23	57	63	18	74	17	59	20	28	46	79	31	95	1	94	5	81	87	22	33
1	94	19	81	56	29	53	8	63	15	4	11	89	33	2	72	12	27	48	37	54	49	44	88	93
96	72	51	95	52	90	60	31	44	7	8	32	57	74	39	6	46	67	80	29	27	76	86	37	28
89	93	83	57	49	50	95	10	27	1	63	66	84	65	40	16	86	38	45	51	35	61	78	96	30
82	91	83	32	96	22	50	53	68	79	45	13	34	67	89	70	18	21	48	54	6	65	92	94	7
72	91	25	76	23	37	19	8	5	13	17	41	32	80	54	56	49	29	92	98	79	93	2	95	34
9	42	96	61	13	77	5	33	66	82	8	20	43	26	94	21	70	92	59	57	60	22	24	63	16
5	44	72	81	58	10	59	78	34	97	37	26	79	96	99	52	71	62	77	35	6	39	46	67	84
79	57	55	23	56	64	77	13	94	82	97	53	38	50	6	18	91	45	69	30	37	27	44	99	28
68	15	25	59	86	70	26	78	2	54	75	22	13	36	88	44	20	94	27	31	91	24	73	42	69
57	67	54	4	39	55	93	43	78	75	16	40	83	36	48	98	56	60	19	21	70	91	46	80	52
82	53	63	4	42	98	64	66	81	97	57	84	51	25	67	79	47	11	74	94	71	38	18	90	60
31	52	36	65	93	50	48	86	76	5	95	11	22	53	80	9	67	54	30	35	74	42	44	17	24
1	79	77	23	46	68	50	65	14	87	88	58	43	19	82	45	3	96	44	26	11	78	62	64	17
3	65	51	63	82	99	49	97	19	58	92	39	80	98	20	54	5	44	12	70	46	42	11	2	95
40	77	35	15	53	8	89	68	25	99	69	91	61	21	48	4	85	66	2	14	11	46	67	60	73
96	70	95	27	2	97	72	83	34	1	30	55	87	76	12	80	23	71	51	62	37	29	42	13	61
65	82	28	24	5	84	99	15	18	93	40	8	62	29	60	30	42	61	94	31	81	56	11	67	6
